Strain Name	Complete Genome	Subtype	Collection Date	Host	Country	State/Province	Geographic Grouping	Flu Season	Submission Date	Passage History	Specimen Source Health Status	1 PB1	2 PB2	3 PA	4 HA	5 NP	6 NA	7 MP	8 NS	Age	Gender	M2 31N	M2 26F	M2 27A	M2 30T	M2 34E	NA 275Y N1	NA 292K N2	NA 119V N2	NA 294S N2	PB1-F2 66S	PB2 E627K	PB2 D701N	PB2 A199S	PB2 A661T	PB2 V667I	PB2 K702R	PA S409N	NP L136M	M2 A16G	M2 C55F	NS1 T92E	RERRRKKR	Sensitive Drug	Resistant Drug	Submission Date	NCBI Taxon ID	pH1N1-like	US Swine H1 Clade	Global Swine H1 Clade test	H5 Clade	
B/British Columbia/127/2018	No	-N/A-	02/16/2018	Human	Canada	-N/A-	North America	17-18	2018-07-16	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH603714	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/16/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/British Columbia/134/2018	No	-N/A-	02/22/2018	Human	Canada	-N/A-	North America	17-18	2018-07-16	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH603719	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/16/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/British Columbia/137/2018	No	-N/A-	02/21/2018	Human	Canada	-N/A-	North America	17-18	2018-07-16	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH603721	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/16/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/British Columbia/139/2018	No	-N/A-	02/21/2018	Human	Canada	-N/A-	North America	17-18	2018-07-16	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH603794	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/16/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/British Columbia/145/2018	No	-N/A-	02/26/2018	Human	Canada	-N/A-	North America	17-18	2018-07-16	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH603715	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/16/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/British Columbia/157/2018	No	-N/A-	03/01/2018	Human	Canada	-N/A-	North America	17-18	2018-07-16	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH603740	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/16/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/British Columbia/165/2018	No	-N/A-	03/02/2018	Human	Canada	-N/A-	North America	17-18	2018-07-16	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH603800	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/16/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/British Columbia/168/2018	No	-N/A-	03/06/2018	Human	Canada	-N/A-	North America	17-18	2018-07-16	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH603743	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/16/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/British Columbia/171/2018	No	-N/A-	03/05/2018	Human	Canada	-N/A-	North America	17-18	2018-07-16	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH603720	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/16/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/British Columbia/175/2018	No	-N/A-	03/10/2018	Human	Canada	-N/A-	North America	17-18	2018-07-16	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH603709	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/16/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/British Columbia/177/2018	No	-N/A-	03/09/2018	Human	Canada	-N/A-	North America	17-18	2018-07-16	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH603700	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/16/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/British Columbia/179/2018	No	-N/A-	03/14/2018	Human	Canada	-N/A-	North America	17-18	2018-07-16	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH603752	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/16/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/British Columbia/180/2018	No	-N/A-	03/15/2018	Human	Canada	-N/A-	North America	17-18	2018-07-16	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH603796	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/16/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/British Columbia/181/2018	No	-N/A-	03/14/2018	Human	Canada	-N/A-	North America	17-18	2018-07-16	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH603710	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/16/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/British Columbia/188/2018	No	-N/A-	03/21/2018	Human	Canada	-N/A-	North America	17-18	2018-07-16	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH603712	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/16/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/British Columbia/193/2018	No	-N/A-	04/03/2018	Human	Canada	-N/A-	North America	17-18	2018-07-16	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH603704	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/16/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/British Columbia/194/2018	No	-N/A-	04/10/2018	Human	Canada	-N/A-	North America	17-18	2018-07-16	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH603698	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/16/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/British Columbia/195/2018	No	-N/A-	04/11/2018	Human	Canada	-N/A-	North America	17-18	2018-07-16	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH603705	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/16/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/British Columbia/196/2018	No	-N/A-	04/23/2018	Human	Canada	-N/A-	North America	17-18	2018-07-16	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH603711	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/16/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/British Columbia/302/2017	No	-N/A-	11/17/2017	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910871	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/British Columbia/303/2017	No	-N/A-	11/20/2017	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910872	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/British Columbia/305/2017	No	-N/A-	11/27/2017	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910873	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/British Columbia/306/2017	No	-N/A-	11/28/2017	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910874	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/British Columbia/307/2017	No	-N/A-	11/29/2017	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910875	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/British Columbia/308/2017	No	-N/A-	12/04/2017	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910876	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/British Columbia/312/2017	No	-N/A-	12/07/2017	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910877	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/British Columbia/313/2017	No	-N/A-	12/12/2017	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910878	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/British Columbia/314/2017	No	-N/A-	12/13/2017	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910879	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/British Columbia/316/2017	No	-N/A-	12/12/2017	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910880	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/British Columbia/317/2017	No	-N/A-	12/13/2017	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910881	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/British Columbia/318/2017	No	-N/A-	12/13/2017	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910882	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/British Columbia/319/2017	No	-N/A-	12/14/2017	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910883	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/British Columbia/320/2017	No	-N/A-	12/16/2017	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910884	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/British Columbia/321/2017	No	-N/A-	12/14/2017	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910885	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/British Columbia/322/2017	No	-N/A-	12/12/2017	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910886	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/British Columbia/323/2017	No	-N/A-	12/18/2017	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910887	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/British Columbia/324/2017	No	-N/A-	12/18/2017	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910888	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/British Columbia/325/2017	No	-N/A-	12/18/2017	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910744	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/British Columbia/326/2017	No	-N/A-	12/19/2017	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910889	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/British Columbia/327/2017	No	-N/A-	12/20/2017	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910890	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/British Columbia/328/2017	No	-N/A-	12/20/2017	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910891	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/British Columbia/329/2017	No	-N/A-	12/19/2017	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910892	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/British Columbia/330/2017	No	-N/A-	12/20/2017	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910893	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/British Columbia/331/2017	No	-N/A-	12/21/2017	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910894	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
