Strain Name	Complete Genome	Subtype	Collection Date	Host	Country	State/Province	Geographic Grouping	Flu Season	Submission Date	Passage History	Specimen Source Health Status	1 PB2	2 PB1	3 PA	4 HA	5 NP	6 NA	7 MP	8 NS	Age	Gender	M2 31N	M2 26F	M2 27A	M2 30T	M2 34E	NA 275Y N1	NA 292K N2	NA 119V N2	NA 294S N2	PB1-F2 66S	PB2 E627K	PB2 D701N	PB2 A199S	PB2 A661T	PB2 V667I	PB2 K702R	PA S409N	NP L136M	M2 A16G	M2 C55F	NS1 T92E	RERRRKKR	Sensitive Drug	Resistant Drug	Submission Date	NCBI Taxon ID	pH1N1-like	US Swine H1 Clade	Global Swine H1 Clade test	H5 Clade	
A/Arizona/6760/2018	No	H3N2	01/11/2018	Human	USA	Arizona	North America	17-18	2018-09-15	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH885174	-N/A-	-N/A-	-N/A-	-N/A-	2	F	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	No	-N/A-	-N/A-	09/15/2018	11320	Probable Negative	-N/A-	-N/A-	-N/A-	
A/Arizona/68/2017	Yes	H3N2	11/20/2017	Human	USA	Arizona	North America	17-18	2018-01-08	 Original	-N/A-	CY264470	CY264471	CY264472	CY264473	CY264474	CY264475	CY264476	CY264477	62	F	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	Oseltamivir,Zanamivir	-N/A-	01/08/2018	2069495	Negative	-N/A-	-N/A-	-N/A-	
A/Arizona/69/2017	Yes	H1N1	11/21/2017	Human	USA	Arizona	North America	17-18	2018-03-24	C1 (2017-12-21)	-N/A-	MH083343,CY263355	MH083341,CY263356	MH083339,CY263357	MH083344,CY263358	MH083345,CY263359	MH083338,CY263360	MH083340,CY263361	MH083342,CY263362	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	Oseltamivir,Zanamivir	-N/A-	Inconsistent	11320	Mixed Positive and Negative Segments	npdm	1A.3.3.2	-N/A-	
A/Arizona/70/2017	Yes	H3N2	11/24/2017	Human	USA	Arizona	North America	17-18	2018-04-29	S2 (2017-12-26)	-N/A-	MH246273,CY264478	MH246271,CY264479	MH246269,CY264480	MH246274,CY264481	MH246275,CY264482	MH246268,CY264483	MH246270,CY264484	MH246272,CY264485	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	Oseltamivir,Zanamivir	-N/A-	Inconsistent	11320	Negative	-N/A-	-N/A-	-N/A-	
A/Arizona/71/2017	Yes	H3N2	12/08/2017	Human	USA	Arizona	North America	17-18	2018-01-16	 Original	-N/A-	CY265114	CY265115	CY265116	CY265117	CY265118	CY265119	CY265120	CY265121	71	M	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	-N/A-	-N/A-	01/16/2018	2072039	Negative	-N/A-	-N/A-	-N/A-	
A/Arizona/72/2017	Yes	H3N2	12/11/2017	Human	USA	Arizona	North America	17-18	2018-04-29	S2 (2018-01-08)	-N/A-	MH246281,CY265122	MH246279,CY265123	MH246277,CY265124	MH246282,CY265125	MH246283,CY265126	MH246276,CY265127	MH246278,CY265128	MH246280,CY265129	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	Oseltamivir,Zanamivir	-N/A-	Inconsistent	11320	Negative	-N/A-	-N/A-	-N/A-	
A/Arizona/74/2017	Yes	H1N1	12/19/2017	Human	USA	Arizona	North America	17-18	2018-03-24	Original	-N/A-	MH083346	MH083347	MH083348	MH083349	MH083350	MH083351	MH083352	MH083353	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	Oseltamivir,Zanamivir	-N/A-	03/24/2018	11320	Mixed Positive and Negative Segments	npdm	1A.3.3.2	-N/A-	
A/Arizona/75/2017	Yes	H1N1	12/19/2017	Human	USA	Arizona	North America	17-18	2018-03-24	Original	-N/A-	MH083354	MH083355	MH083356	MH083357	MH083358	MH083359	MH083360	MH083361	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	Zanamivir,Oseltamivir	-N/A-	03/24/2018	11320	Mixed Positive and Negative Segments	npdm	1A.3.3.2	-N/A-	
A/Arizona/76/2017	Yes	H3N2	12/22/2017	Human	USA	Arizona	North America	17-18	2018-03-24	Original	-N/A-	MH081942	MH081941	MH081943	MH081940	MH081939	MH081938	MH081937	MH081936	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	Zanamivir,Oseltamivir	-N/A-	03/24/2018	11320	Negative	-N/A-	-N/A-	-N/A-	
A/Arizona/77/2017	Yes	H3N2	12/22/2017	Human	USA	Arizona	North America	17-18	2018-03-24	Original	-N/A-	MH081950	MH081949	MH081948	MH081947	MH081951	MH081946	MH081945	MH081944	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	Oseltamivir,Zanamivir	-N/A-	03/24/2018	11320	Negative	-N/A-	-N/A-	-N/A-	
A/Arizona/MAP6087A/2017	Yes	H3N2	12/13/2017	Human	USA	Arizona	North America	17-18	2018-08-05	-N/A-	-N/A-	MH700979	MH700978	MH700977	MH700972	MH700975	MH700974	MH700973	MH700976	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	-N/A-	-N/A-	08/05/2018	11320	Negative	-N/A-	-N/A-	-N/A-	
A/Arizona/MAP6088A/2017	Yes	H3N2	12/13/2017	Human	USA	Arizona	North America	17-18	2018-08-05	-N/A-	-N/A-	MH700987	MH700986	MH700985	MH700980	MH700983	MH700982	MH700981	MH700984	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	-N/A-	-N/A-	08/05/2018	11320	Negative	-N/A-	-N/A-	-N/A-	
A/Arizona/MAP6093A/2017	Yes	H3N2	12/19/2017	Human	USA	Arizona	North America	17-18	2018-08-05	-N/A-	-N/A-	MH700995	MH700994	MH700993	MH700988	MH700991	MH700990	MH700989	MH700992	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	-N/A-	-N/A-	08/05/2018	11320	Negative	-N/A-	-N/A-	-N/A-	
A/Arizona/MAP6094A/2017	Yes	H1N1	12/19/2017	Human	USA	Arizona	North America	17-18	2018-08-05	-N/A-	-N/A-	MH701003	MH701002	MH701001	MH700996	MH700999	MH700998	MH700997	MH701000	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	-N/A-	-N/A-	08/05/2018	11320	Mixed Positive and Negative Segments	npdm	1A.3.3.2	-N/A-	
A/Arizona/MAP6095A/2017	Yes	H3N2	12/19/2017	Human	USA	Arizona	North America	17-18	2018-08-05	-N/A-	-N/A-	MH701011	MH701010	MH701009	MH701004	MH701007	MH701006	MH701005	MH701008	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	-N/A-	-N/A-	08/05/2018	11320	Negative	-N/A-	-N/A-	-N/A-	
A/Arizona/MAP6097A/2017	Yes	H3N2	12/19/2017	Human	USA	Arizona	North America	17-18	2018-08-05	-N/A-	-N/A-	MH701019	MH701018	MH701017	MH701012	MH701015	MH701014	MH701013	MH701016	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	-N/A-	-N/A-	08/05/2018	11320	Negative	-N/A-	-N/A-	-N/A-	
A/Arizona/NHRC_MAP6073A/2017	Yes	H3N2	11/14/2017	Human	USA	Arizona	North America	17-18	2018-08-01	-N/A-	-N/A-	MG914106	MG914105	MG914104	MG914099	MG914102	MG914101	MG914100	MG914103	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	-N/A-	-N/A-	08/01/2018	11320	Negative	-N/A-	-N/A-	-N/A-	
A/Arizona/NHRC_MAP6087A/2017	Yes	H3N2	12/13/2017	Human	USA	Arizona	North America	17-18	2018-08-01	-N/A-	-N/A-	MG914114	MG914113	MG914112	MG914107	MG914110	MG914109	MG914108	MG914111	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	-N/A-	-N/A-	08/01/2018	11320	Negative	-N/A-	-N/A-	-N/A-	
A/Arizona/NHRC_MAP6093A/2017	Yes	H3N2	12/19/2017	Human	USA	Arizona	North America	17-18	2018-08-01	-N/A-	-N/A-	MG914122	MG914121	MG914120	MG914115	MG914118	MG914117	MG914116	MG914119	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	-N/A-	-N/A-	08/01/2018	11320	Negative	-N/A-	-N/A-	-N/A-	
A/Arkansas/01/2018	Yes	H3N2	01/22/2018	Human	USA	Arkansas	North America	17-18	2018-04-01	Original	-N/A-	MH126452	MH126451	MH126450	MH126449	MH126448	MH126447	MH126446	MH126445	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	Oseltamivir,Zanamivir	-N/A-	04/01/2018	11320	Negative	-N/A-	-N/A-	-N/A-	
A/Arkansas/02/2018	Yes	H3N2	01/22/2018	Human	USA	Arkansas	North America	17-18	2018-05-13	S2 (2018-02-12)	-N/A-	MH306741,MH126460	MH306745,MH126459	MH306742,MH126458	MH306740,MH126457	MH306746,MH126456	MH306739,MH126455	MH306743,MH126454	MH126453	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	Oseltamivir,Zanamivir	-N/A-	Inconsistent	11320	Negative	-N/A-	-N/A-	-N/A-	
A/Arkansas/03/2018	Yes	H1N1	01/22/2018	Human	USA	Arkansas	North America	17-18	2018-04-01	Original	-N/A-	MH125693	MH125692	MH125691	MH125690	MH125689	MH125688	MH125687	MH125686	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	-N/A-	-N/A-	04/01/2018	11320	Mixed Positive and Negative Segments	npdm	1A.3.3.2	-N/A-	
A/Arkansas/04/2018	Yes	H3N2	01/29/2018	Human	USA	Arkansas	North America	17-18	2018-04-01	Original	-N/A-	MH126468	MH126467	MH126466	MH126465	MH126464	MH126463	MH126462	MH126461	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	-N/A-	-N/A-	04/01/2018	11320	Negative	-N/A-	-N/A-	-N/A-	
A/Arkansas/05/2018	Yes	H1N1	01/29/2018	Human	USA	Arkansas	North America	17-18	2018-04-01	Original	-N/A-	MH125700	MH125699	MH125698	MH125697	MH125696	MH125701	MH125695	MH125694	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	-N/A-	-N/A-	04/01/2018	11320	Mixed Positive and Negative Segments	npdm	1A.3.3.2	-N/A-	
A/Arkansas/07/2018	Yes	H1N1	02/12/2018	Human	USA	Arkansas	North America	17-18	2018-04-29	Original	-N/A-	MH245928	MH245927	MH245926	MH245925	MH245924	MH245923	MH245922	MH245921	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	-N/A-	-N/A-	04/29/2018	11320	Mixed Positive and Negative Segments	npdm	1A.3.3.2	-N/A-	
A/Arkansas/22/2017	Yes	H3N2	10/08/2017	Human	USA	Arkansas	North America	17-18	2017-12-22	 Original	-N/A-	CY260299,CY255762	CY255763	CY260300,CY255764	CY260301,CY255765	CY260302,CY255766	CY260303,CY255767	CY260304,CY255768	CY260305,CY255769	54	F	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	Oseltamivir,Zanamivir	-N/A-	Inconsistent	2054937	Negative	-N/A-	-N/A-	-N/A-	
A/Arkansas/23/2017	Yes	H3N2	10/09/2017	Human	USA	Arkansas	North America	17-18	2017-11-13	 Original	-N/A-	CY250512,CY255770	CY250513,CY255771	CY250514,CY255772	CY250515,CY255773	CY250516,CY255774	CY250517,CY255775	CY250518,CY255776	CY250519,CY255777	39	M	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	Oseltamivir,Zanamivir	-N/A-	Inconsistent	2053241	Negative	-N/A-	-N/A-	-N/A-	
A/Arkansas/24/2017	Yes	H3N2	10/12/2017	Human	USA	Arkansas	North America	17-18	2017-11-13	 Original	-N/A-	CY250520,CY257690	CY250521,CY257691	CY250522,CY257692	CY250523,CY257693	CY250524,CY257694	CY250525,CY257695	CY250526,CY257696	CY250527,CY257697	50	F	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	Oseltamivir,Zanamivir	-N/A-	Inconsistent	2053242	Negative	-N/A-	-N/A-	-N/A-	
A/Arkansas/25/2017	Yes	H3N2	10/12/2017	Human	USA	Arkansas	North America	17-18	2017-11-13	 Original	-N/A-	CY250528,CY255778	CY250529,CY255779	CY250530,CY255780	CY250531,CY255781	CY250532,CY255782	CY250533,CY255783	CY250534,CY255784	CY250535,CY255785	59	M	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	Zanamivir,Oseltamivir	-N/A-	Inconsistent	2053243	Negative	-N/A-	-N/A-	-N/A-	
A/Arkansas/26/2017	Yes	H3N2	10/12/2017	Human	USA	Arkansas	North America	17-18	2017-11-13	 Original	-N/A-	CY250536,CY257698	CY250537,CY257699	CY250538,CY257700	CY250539,CY257701	CY250540,CY257702	CY250541,CY257703	CY250542,CY257704	CY250543,CY257705	53	F	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	Zanamivir,Oseltamivir	-N/A-	Inconsistent	2053244	Negative	-N/A-	-N/A-	-N/A-	
A/Arkansas/27/2017	Yes	H3N2	10/20/2017	Human	USA	Arkansas	North America	17-18	2017-12-05	 S1 (2017-10-31)	-N/A-	CY257946,CY250688	CY257947,CY250689	CY257948,CY250690	CY257949,CY250691	CY257950,CY250692	CY257951,CY250693	CY257952,CY250694	CY257953,CY250695	69	F	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	Oseltamivir,Zanamivir	-N/A-	Inconsistent	2053245	Negative	-N/A-	-N/A-	-N/A-	
A/Arkansas/28/2017	Yes	H1N1	10/21/2017	Human	USA	Arkansas	North America	17-18	2017-12-05	 C1 (2017-10-30)	-N/A-	CY258537,CY250752	CY258538,CY250753	CY258539,CY250754	CY258540,CY250755	CY258541,CY250756	CY258542,CY250757	CY258543,CY250758	CY258544,CY250759	19	M	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	Oseltamivir,Zanamivir	-N/A-	Inconsistent	2053246	Positive	npdm	1A.3.3.2	-N/A-	
A/Arkansas/29/2017	Yes	H3N2	10/23/2017	Human	USA	Arkansas	North America	17-18	2017-12-05	 S1 (2017-10-31)	-N/A-	CY257954,CY250696	CY257955,CY250697	CY257956,CY250698	CY257957,CY250699	CY257958,CY250700	CY257959,CY250701	CY257960,CY250702	CY257961,CY250703	34	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	Zanamivir,Oseltamivir	-N/A-	Inconsistent	2053247	Negative	-N/A-	-N/A-	-N/A-	
A/Arkansas/30/2017	Yes	H3N2	10/28/2017	Human	USA	Arkansas	North America	17-18	2017-12-11	 Original	-N/A-	CY260103	CY260104	CY260105	CY260106	CY260107	CY260108	CY260109	CY260110	56	M	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	-N/A-	-N/A-	12/11/2017	2059269	Negative	-N/A-	-N/A-	-N/A-	
A/Arkansas/31/2017	Yes	H3N2	10/31/2017	Human	USA	Arkansas	North America	17-18	2017-12-11	 Original	-N/A-	CY260111	CY260112	CY260113	CY260114	CY260115	CY260116	CY260117	CY260118	58	F	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	-N/A-	-N/A-	12/11/2017	2059270	Negative	-N/A-	-N/A-	-N/A-	
A/Arkansas/32/2017	Yes	H1N1	11/06/2017	Human	USA	Arkansas	North America	17-18	2018-02-27	C1 (2017-11-20)	-N/A-	MG978474,CY260183	MG978472,CY260184	MG978470,CY260185	MG978475,CY260186	MG978476,CY260187	MG978469,CY260188	MG978471,CY260189	MG978473,CY260190	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	Oseltamivir,Zanamivir	-N/A-	Inconsistent	11320	Positive	npdm	1A.3.3.2	-N/A-	
A/Arkansas/33/2017	Yes	H3N2	11/06/2017	Human	USA	Arkansas	North America	17-18	2017-12-11	 Original	-N/A-	CY260119	CY260120	CY260121	CY260122	CY260123	CY260124	CY260125	CY260126	33	F	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	-N/A-	-N/A-	12/11/2017	2059272	Negative	-N/A-	-N/A-	-N/A-	
A/Arkansas/34/2017	Yes	H3N2	11/06/2017	Human	USA	Arkansas	North America	17-18	2017-12-11	 Original	-N/A-	CY260127	CY260128	CY260129	CY260130	CY260131	CY260132	CY260133	CY260134	10	F	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	-N/A-	-N/A-	12/11/2017	2059273	Negative	-N/A-	-N/A-	-N/A-	
A/Arkansas/35/2017	Yes	H3N2	11/12/2017	Human	USA	Arkansas	North America	17-18	2017-12-22	 Original	-N/A-	CY261086	CY261087	CY261088	CY261089	CY261090	CY261091	CY261092	CY261093	34	F	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	Zanamivir,Oseltamivir	-N/A-	12/22/2017	2066151	Negative	-N/A-	-N/A-	-N/A-	
A/Arkansas/36/2017	Yes	H3N2	11/13/2017	Human	USA	Arkansas	North America	17-18	2017-12-22	 Original	-N/A-	CY261094	CY261095	CY261096	CY261097	CY261098	CY261099	CY261100	CY261101	13	M	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	Oseltamivir,Zanamivir	-N/A-	12/22/2017	2066152	Negative	-N/A-	-N/A-	-N/A-	
A/Arkansas/37/2017	Yes	H3N2	11/13/2017	Human	USA	Arkansas	North America	17-18	2018-03-24	S1 (2017-12-04)	-N/A-	MH081953,CY261102	MH081959,CY261103	MH081956,CY261104	MH081958,CY261105	MH081952,CY261106	MH081957,CY261107	MH081955,CY261108	MH081954,CY261109	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	Zanamivir,Oseltamivir	-N/A-	Inconsistent	11320	Negative	-N/A-	-N/A-	-N/A-	
A/Arkansas/38/2017	Yes	H3N2	11/15/2017	Human	USA	Arkansas	North America	17-18	2018-03-24	S1 (2017-12-05)	-N/A-	MH081967,CY261110	MH081965,CY261111	MH081962,CY261112	MH081961,CY261113	MH081960,CY261114	MH081964,CY261115	MH081963,CY261116	MH081966,CY261117	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	Oseltamivir,Zanamivir	-N/A-	Inconsistent	11320	Negative	-N/A-	-N/A-	-N/A-	
A/Arkansas/39/2017	Yes	H3N2	11/16/2017	Human	USA	Arkansas	North America	17-18	2017-12-22	 Original	-N/A-	CY261118	CY261119	CY261120	CY261121	CY261122	CY261123	CY261124	CY261125	60	F	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	-N/A-	-N/A-	12/22/2017	2066155	Negative	-N/A-	-N/A-	-N/A-	
